date,sku_id,sku_name,quantity_sold,price,category,promotion_flag
11/1/2025,COKE_500ML,Coke 500ml,57,1.21,Beverage,FALSE
11/1/2025,MAZOE_1LT,Mazoe Orange 1L,43,3.05,Beverage,FALSE
11/1/2025,TEA_250G,Tea Leaves 250g,28,3.63,Beverage,FALSE
11/1/2025,MILK_1LT,Long-life Milk 1L,30,2.21,Beverage,TRUE
11/1/2025,SOAP_100G,Bathing Soap 100g,9,0.99,Household,FALSE
11/1/2025,DETERGENT_500G,Washing Powder 500g,11,3.11,Household,FALSE
11/1/2025,CANDLES_6PK,Candles 6-pack,9,1.8,Household,TRUE
11/1/2025,TOOTHPASTE_100G,Toothpaste 100g,6,2.23,Personal Care,FALSE
11/1/2025,SANITARY_10PK,Sanitary Pads 10-pack,8,4.3,Personal Care,FALSE
11/1/2025,BISCUITS_200G,Biscuits 200g,32,1.49,Snack,FALSE
11/1/2025,MAPUTI_100G,Maputi 100g,19,0.61,Snack,TRUE
11/1/2025,BREAD_LOAF,Bread Loaf,32,1.24,Bakery,TRUE
11/1/2025,BEANS_410G,Baked Beans 410g,7,1.84,Canned Food,FALSE
11/1/2025,PILCHARDS_155G,Pilchards 155g,6,2.2,Canned Food,FALSE
11/1/2025,AIRTIME_5,Airtime $5,39,5.97,Utility,FALSE
11/1/2025,ELECTRICITY_10,Electricity $10,42,12.06,Utility,TRUE
11/2/2025,MEALIE_2KG,Mealie Meal 2KG,12,2.4,Staple,FALSE
11/2/2025,MEALIE_10KG,Mealie Meal 10KG,14,9.62,Staple,FALSE
11/2/2025,RICE_5KG,Rice 5KG,16,9.06,Staple,FALSE
11/2/2025,COOKOIL_2LT,Cooking Oil 2L,23,4.3,Staple,TRUE
11/2/2025,SUGAR_2KG,Sugar 2KG,17,2.7,Staple,TRUE
11/2/2025,SALT_1KG,Salt 1KG,17,1.2,Staple,FALSE
11/2/2025,COKE_500ML,Coke 500ml,40,1.23,Beverage,TRUE
11/2/2025,MAZOE_1LT,Mazoe Orange 1L,34,3.09,Beverage,FALSE
11/2/2025,TEA_250G,Tea Leaves 250g,21,3.63,Beverage,FALSE
11/2/2025,MILK_1LT,Long-life Milk 1L,17,2.16,Beverage,TRUE
11/2/2025,SOAP_100G,Bathing Soap 100g,6,0.98,Household,FALSE
11/2/2025,DETERGENT_500G,Washing Powder 500g,9,3.08,Household,TRUE
11/2/2025,CANDLES_6PK,Candles 6-pack,8,1.83,Household,FALSE
11/2/2025,TOOTHPASTE_100G,Toothpaste 100g,4,2.17,Personal Care,FALSE
11/2/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,4.25,Personal Care,FALSE
11/2/2025,BISCUITS_200G,Biscuits 200g,17,1.44,Snack,FALSE
11/2/2025,MAPUTI_100G,Maputi 100g,10,0.62,Snack,TRUE
11/2/2025,BREAD_LOAF,Bread Loaf,29,1.24,Bakery,FALSE
11/2/2025,BEANS_410G,Baked Beans 410g,7,1.81,Canned Food,FALSE
11/2/2025,PILCHARDS_155G,Pilchards 155g,6,2.22,Canned Food,FALSE
11/2/2025,AIRTIME_5,Airtime $5,29,6.03,Utility,FALSE
11/2/2025,ELECTRICITY_10,Electricity $10,35,12.12,Utility,FALSE
11/3/2025,MEALIE_2KG,Mealie Meal 2KG,13,2.44,Staple,TRUE
11/3/2025,MEALIE_10KG,Mealie Meal 10KG,16,9.58,Staple,TRUE
11/3/2025,RICE_5KG,Rice 5KG,12,9.1,Staple,FALSE
11/3/2025,COOKOIL_2LT,Cooking Oil 2L,21,4.32,Staple,FALSE
11/3/2025,SUGAR_2KG,Sugar 2KG,17,2.67,Staple,FALSE
11/3/2025,SALT_1KG,Salt 1KG,16,1.21,Staple,FALSE
11/3/2025,COKE_500ML,Coke 500ml,29,1.21,Beverage,FALSE
11/3/2025,MAZOE_1LT,Mazoe Orange 1L,32,3.01,Beverage,TRUE
11/3/2025,TEA_250G,Tea Leaves 250g,16,3.61,Beverage,TRUE
11/3/2025,MILK_1LT,Long-life Milk 1L,21,2.18,Beverage,TRUE
11/3/2025,SOAP_100G,Bathing Soap 100g,6,0.96,Household,FALSE
11/3/2025,DETERGENT_500G,Washing Powder 500g,9,2.99,Household,FALSE
11/3/2025,CANDLES_6PK,Candles 6-pack,9,1.81,Household,FALSE
11/3/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2.21,Personal Care,FALSE
11/3/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,4.27,Personal Care,FALSE
11/3/2025,BISCUITS_200G,Biscuits 200g,17,1.48,Snack,FALSE
11/3/2025,MAPUTI_100G,Maputi 100g,14,0.62,Snack,TRUE
11/3/2025,BREAD_LOAF,Bread Loaf,26,1.23,Bakery,FALSE
11/3/2025,BEANS_410G,Baked Beans 410g,6,1.83,Canned Food,FALSE
11/3/2025,PILCHARDS_155G,Pilchards 155g,4,2.19,Canned Food,FALSE
11/3/2025,AIRTIME_5,Airtime $5,25,6.21,Utility,FALSE
11/3/2025,ELECTRICITY_10,Electricity $10,32,12.37,Utility,FALSE
11/4/2025,MEALIE_2KG,Mealie Meal 2KG,16,2.4,Staple,TRUE
11/4/2025,MEALIE_10KG,Mealie Meal 10KG,17,9.83,Staple,FALSE
11/4/2025,RICE_5KG,Rice 5KG,16,9.15,Staple,FALSE
11/4/2025,COOKOIL_2LT,Cooking Oil 2L,18,4.19,Staple,FALSE
11/4/2025,SUGAR_2KG,Sugar 2KG,14,2.65,Staple,TRUE
11/4/2025,SALT_1KG,Salt 1KG,17,1.24,Staple,FALSE
11/4/2025,COKE_500ML,Coke 500ml,42,1.23,Beverage,TRUE
11/4/2025,MAZOE_1LT,Mazoe Orange 1L,40,3.06,Beverage,FALSE
11/4/2025,TEA_250G,Tea Leaves 250g,16,3.61,Beverage,FALSE
11/4/2025,MILK_1LT,Long-life Milk 1L,19,2.24,Beverage,FALSE
11/4/2025,SOAP_100G,Bathing Soap 100g,9,0.96,Household,FALSE
11/4/2025,DETERGENT_500G,Washing Powder 500g,8,3.01,Household,TRUE
11/4/2025,CANDLES_6PK,Candles 6-pack,7,1.84,Household,FALSE
11/4/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2.22,Personal Care,TRUE
11/4/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,4.18,Personal Care,FALSE
11/4/2025,BISCUITS_200G,Biscuits 200g,15,1.44,Snack,FALSE
11/4/2025,MAPUTI_100G,Maputi 100g,11,0.62,Snack,FALSE
11/4/2025,BREAD_LOAF,Bread Loaf,25,1.23,Bakery,FALSE
11/4/2025,BEANS_410G,Baked Beans 410g,6,1.8,Canned Food,FALSE
11/4/2025,PILCHARDS_155G,Pilchards 155g,5,2.18,Canned Food,FALSE
11/4/2025,AIRTIME_5,Airtime $5,25,6.02,Utility,FALSE
11/4/2025,ELECTRICITY_10,Electricity $10,25,12.03,Utility,FALSE
11/5/2025,MEALIE_2KG,Mealie Meal 2KG,15,2.45,Staple,FALSE
11/5/2025,MEALIE_10KG,Mealie Meal 10KG,13,9.79,Staple,FALSE
11/5/2025,RICE_5KG,Rice 5KG,14,9.02,Staple,TRUE
11/5/2025,COOKOIL_2LT,Cooking Oil 2L,20,4.22,Staple,TRUE
11/5/2025,SUGAR_2KG,Sugar 2KG,12,2.67,Staple,FALSE
11/5/2025,SALT_1KG,Salt 1KG,15,1.2,Staple,FALSE
11/5/2025,COKE_500ML,Coke 500ml,40,1.23,Beverage,FALSE
11/5/2025,MAZOE_1LT,Mazoe Orange 1L,33,3.02,Beverage,FALSE
11/5/2025,TEA_250G,Tea Leaves 250g,18,3.63,Beverage,FALSE
11/5/2025,MILK_1LT,Long-life Milk 1L,16,2.2,Beverage,FALSE
11/5/2025,SOAP_100G,Bathing Soap 100g,6,0.98,Household,TRUE
11/5/2025,DETERGENT_500G,Washing Powder 500g,9,3.06,Household,TRUE
11/5/2025,CANDLES_6PK,Candles 6-pack,8,1.86,Household,FALSE
11/5/2025,TOOTHPASTE_100G,Toothpaste 100g,4,2.17,Personal Care,FALSE
11/5/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,4.19,Personal Care,FALSE
11/5/2025,BISCUITS_200G,Biscuits 200g,17,1.47,Snack,FALSE
11/5/2025,MAPUTI_100G,Maputi 100g,11,0.62,Snack,FALSE
11/5/2025,BREAD_LOAF,Bread Loaf,22,1.22,Bakery,FALSE
11/5/2025,BEANS_410G,Baked Beans 410g,5,1.8,Canned Food,FALSE
11/5/2025,PILCHARDS_155G,Pilchards 155g,5,2.18,Canned Food,FALSE
11/5/2025,AIRTIME_5,Airtime $5,33,6.12,Utility,FALSE
11/5/2025,ELECTRICITY_10,Electricity $10,33,11.95,Utility,FALSE
11/6/2025,MEALIE_2KG,Mealie Meal 2KG,13,2.48,Staple,FALSE
11/6/2025,MEALIE_10KG,Mealie Meal 10KG,17,9.93,Staple,TRUE
11/6/2025,RICE_5KG,Rice 5KG,16,9.23,Staple,TRUE
11/6/2025,COOKOIL_2LT,Cooking Oil 2L,21,4.26,Staple,FALSE
11/6/2025,SUGAR_2KG,Sugar 2KG,13,2.65,Staple,FALSE
11/6/2025,SALT_1KG,Salt 1KG,13,1.2,Staple,FALSE
11/6/2025,COKE_500ML,Coke 500ml,39,1.21,Beverage,FALSE
11/6/2025,MAZOE_1LT,Mazoe Orange 1L,37,3.1,Beverage,FALSE
11/6/2025,TEA_250G,Tea Leaves 250g,20,3.68,Beverage,FALSE
11/6/2025,MILK_1LT,Long-life Milk 1L,20,2.21,Beverage,FALSE
11/6/2025,SOAP_100G,Bathing Soap 100g,6,0.97,Household,FALSE
11/6/2025,DETERGENT_500G,Washing Powder 500g,8,3.05,Household,FALSE
11/6/2025,CANDLES_6PK,Candles 6-pack,6,1.85,Household,FALSE
11/6/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2.17,Personal Care,FALSE
11/6/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,4.28,Personal Care,FALSE
11/6/2025,BISCUITS_200G,Biscuits 200g,21,1.46,Snack,FALSE
11/6/2025,MAPUTI_100G,Maputi 100g,11,0.62,Snack,FALSE
11/6/2025,BREAD_LOAF,Bread Loaf,29,1.22,Bakery,FALSE
11/6/2025,BEANS_410G,Baked Beans 410g,5,1.81,Canned Food,TRUE
11/6/2025,PILCHARDS_155G,Pilchards 155g,6,2.15,Canned Food,FALSE
11/6/2025,AIRTIME_5,Airtime $5,34,6.01,Utility,FALSE
11/6/2025,ELECTRICITY_10,Electricity $10,31,12.39,Utility,FALSE
11/7/2025,MEALIE_2KG,Mealie Meal 2KG,18,2.47,Staple,TRUE
11/7/2025,MEALIE_10KG,Mealie Meal 10KG,20,9.69,Staple,FALSE
11/7/2025,RICE_5KG,Rice 5KG,22,9.03,Staple,FALSE
11/7/2025,COOKOIL_2LT,Cooking Oil 2L,29,4.34,Staple,FALSE
11/7/2025,SUGAR_2KG,Sugar 2KG,24,2.64,Staple,FALSE
11/7/2025,SALT_1KG,Salt 1KG,19,1.22,Staple,FALSE
11/7/2025,COKE_500ML,Coke 500ml,41,1.21,Beverage,FALSE
11/7/2025,MAZOE_1LT,Mazoe Orange 1L,51,3.02,Beverage,FALSE
11/7/2025,TEA_250G,Tea Leaves 250g,32,3.67,Beverage,FALSE
11/7/2025,MILK_1LT,Long-life Milk 1L,27,2.22,Beverage,FALSE
11/7/2025,SOAP_100G,Bathing Soap 100g,12,0.98,Household,FALSE
11/7/2025,DETERGENT_500G,Washing Powder 500g,12,3.04,Household,TRUE
11/7/2025,CANDLES_6PK,Candles 6-pack,9,1.85,Household,FALSE
11/7/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2.21,Personal Care,FALSE
11/7/2025,SANITARY_10PK,Sanitary Pads 10-pack,6,4.24,Personal Care,FALSE
11/7/2025,BISCUITS_200G,Biscuits 200g,30,1.45,Snack,FALSE
11/7/2025,MAPUTI_100G,Maputi 100g,20,0.6,Snack,FALSE
11/7/2025,BREAD_LOAF,Bread Loaf,34,1.24,Bakery,FALSE
11/7/2025,BEANS_410G,Baked Beans 410g,8,1.84,Canned Food,TRUE
11/7/2025,PILCHARDS_155G,Pilchards 155g,8,2.2,Canned Food,FALSE
11/7/2025,AIRTIME_5,Airtime $5,39,6.04,Utility,TRUE
11/7/2025,ELECTRICITY_10,Electricity $10,40,12.07,Utility,FALSE
11/8/2025,MEALIE_2KG,Mealie Meal 2KG,18,2.39,Staple,FALSE
11/8/2025,MEALIE_10KG,Mealie Meal 10KG,22,9.92,Staple,TRUE
11/8/2025,RICE_5KG,Rice 5KG,20,9.07,Staple,FALSE
11/8/2025,COOKOIL_2LT,Cooking Oil 2L,32,4.32,Staple,FALSE
11/8/2025,SUGAR_2KG,Sugar 2KG,19,2.71,Staple,FALSE
11/8/2025,SALT_1KG,Salt 1KG,23,1.23,Staple,TRUE
11/8/2025,COKE_500ML,Coke 500ml,59,1.22,Beverage,FALSE
11/8/2025,MAZOE_1LT,Mazoe Orange 1L,41,3.04,Beverage,FALSE
11/8/2025,TEA_250G,Tea Leaves 250g,31,3.73,Beverage,TRUE
11/8/2025,MILK_1LT,Long-life Milk 1L,26,2.16,Beverage,FALSE
11/8/2025,SOAP_100G,Bathing Soap 100g,9,0.96,Household,FALSE
11/8/2025,DETERGENT_500G,Washing Powder 500g,10,3.08,Household,FALSE
11/8/2025,CANDLES_6PK,Candles 6-pack,12,1.85,Household,FALSE
11/8/2025,TOOTHPASTE_100G,Toothpaste 100g,6,2.19,Personal Care,TRUE
11/8/2025,SANITARY_10PK,Sanitary Pads 10-pack,7,4.34,Personal Care,FALSE
11/8/2025,BISCUITS_200G,Biscuits 200g,31,1.46,Snack,FALSE
11/8/2025,MAPUTI_100G,Maputi 100g,19,0.62,Snack,FALSE
11/8/2025,BREAD_LOAF,Bread Loaf,30,1.23,Bakery,FALSE
11/8/2025,BEANS_410G,Baked Beans 410g,7,1.85,Canned Food,FALSE
11/8/2025,PILCHARDS_155G,Pilchards 155g,7,2.22,Canned Food,FALSE
11/8/2025,AIRTIME_5,Airtime $5,45,6.2,Utility,TRUE
11/8/2025,ELECTRICITY_10,Electricity $10,43,12.38,Utility,FALSE
11/9/2025,MEALIE_2KG,Mealie Meal 2KG,14,2.46,Staple,FALSE
11/9/2025,MEALIE_10KG,Mealie Meal 10KG,15,9.87,Staple,FALSE
11/9/2025,RICE_5KG,Rice 5KG,16,9.07,Staple,FALSE
11/9/2025,COOKOIL_2LT,Cooking Oil 2L,25,4.33,Staple,FALSE
11/9/2025,SUGAR_2KG,Sugar 2KG,15,2.67,Staple,FALSE
11/9/2025,SALT_1KG,Salt 1KG,14,1.2,Staple,TRUE
11/9/2025,COKE_500ML,Coke 500ml,40,1.24,Beverage,FALSE
11/9/2025,MAZOE_1LT,Mazoe Orange 1L,32,3.06,Beverage,FALSE
11/9/2025,TEA_250G,Tea Leaves 250g,16,3.66,Beverage,FALSE
11/9/2025,MILK_1LT,Long-life Milk 1L,21,2.15,Beverage,FALSE
11/9/2025,SOAP_100G,Bathing Soap 100g,9,0.99,Household,FALSE
11/9/2025,DETERGENT_500G,Washing Powder 500g,9,3.02,Household,FALSE
11/9/2025,CANDLES_6PK,Candles 6-pack,8,1.86,Household,FALSE
11/9/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2.18,Personal Care,TRUE
11/9/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,4.35,Personal Care,FALSE
11/9/2025,BISCUITS_200G,Biscuits 200g,19,1.43,Snack,FALSE
11/9/2025,MAPUTI_100G,Maputi 100g,13,0.6,Snack,TRUE
11/9/2025,BREAD_LOAF,Bread Loaf,22,1.22,Bakery,TRUE
11/9/2025,BEANS_410G,Baked Beans 410g,7,1.83,Canned Food,FALSE
11/9/2025,PILCHARDS_155G,Pilchards 155g,6,2.22,Canned Food,TRUE
11/9/2025,AIRTIME_5,Airtime $5,24,6.18,Utility,FALSE
11/9/2025,ELECTRICITY_10,Electricity $10,32,12.25,Utility,TRUE
11/10/2025,MEALIE_2KG,Mealie Meal 2KG,14,2.42,Staple,FALSE
11/10/2025,MEALIE_10KG,Mealie Meal 10KG,16,9.81,Staple,FALSE
11/10/2025,RICE_5KG,Rice 5KG,15,9.31,Staple,FALSE
11/10/2025,COOKOIL_2LT,Cooking Oil 2L,22,4.22,Staple,FALSE
11/10/2025,SUGAR_2KG,Sugar 2KG,16,2.73,Staple,FALSE
11/10/2025,SALT_1KG,Salt 1KG,12,1.21,Staple,TRUE
11/10/2025,COKE_500ML,Coke 500ml,36,1.24,Beverage,FALSE
11/10/2025,MAZOE_1LT,Mazoe Orange 1L,36,3.06,Beverage,FALSE
11/10/2025,TEA_250G,Tea Leaves 250g,22,3.66,Beverage,FALSE
11/10/2025,MILK_1LT,Long-life Milk 1L,23,2.19,Beverage,FALSE
11/10/2025,SOAP_100G,Bathing Soap 100g,8,0.98,Household,FALSE
11/10/2025,DETERGENT_500G,Washing Powder 500g,9,2.99,Household,FALSE
11/10/2025,CANDLES_6PK,Candles 6-pack,8,1.81,Household,FALSE
11/10/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2.15,Personal Care,FALSE
11/10/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,4.28,Personal Care,FALSE
11/10/2025,BISCUITS_200G,Biscuits 200g,16,1.49,Snack,FALSE
11/10/2025,MAPUTI_100G,Maputi 100g,11,0.61,Snack,FALSE
11/10/2025,BREAD_LOAF,Bread Loaf,29,1.23,Bakery,FALSE
11/10/2025,BEANS_410G,Baked Beans 410g,6,1.86,Canned Food,FALSE
11/10/2025,PILCHARDS_155G,Pilchards 155g,4,2.21,Canned Food,FALSE
11/10/2025,AIRTIME_5,Airtime $5,33,6.07,Utility,FALSE
11/10/2025,ELECTRICITY_10,Electricity $10,30,12.19,Utility,FALSE
11/11/2025,MEALIE_2KG,Mealie Meal 2KG,13,2.45,Staple,FALSE
11/11/2025,MEALIE_10KG,Mealie Meal 10KG,13,9.91,Staple,FALSE
11/11/2025,RICE_5KG,Rice 5KG,14,9.04,Staple,TRUE
11/11/2025,COOKOIL_2LT,Cooking Oil 2L,20,4.21,Staple,FALSE
11/11/2025,SUGAR_2KG,Sugar 2KG,14,2.73,Staple,FALSE
11/11/2025,SALT_1KG,Salt 1KG,14,1.2,Staple,FALSE
11/11/2025,COKE_500ML,Coke 500ml,38,1.24,Beverage,FALSE
11/11/2025,MAZOE_1LT,Mazoe Orange 1L,34,3.02,Beverage,FALSE
11/11/2025,TEA_250G,Tea Leaves 250g,23,3.7,Beverage,FALSE
11/11/2025,MILK_1LT,Long-life Milk 1L,21,2.17,Beverage,FALSE
11/11/2025,SOAP_100G,Bathing Soap 100g,7,0.98,Household,FALSE
11/11/2025,DETERGENT_500G,Washing Powder 500g,9,2.99,Household,TRUE
11/11/2025,CANDLES_6PK,Candles 6-pack,7,1.86,Household,FALSE
11/11/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2.2,Personal Care,FALSE
11/11/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,4.28,Personal Care,FALSE
11/11/2025,BISCUITS_200G,Biscuits 200g,17,1.47,Snack,TRUE
11/11/2025,MAPUTI_100G,Maputi 100g,13,0.62,Snack,FALSE
11/11/2025,BREAD_LOAF,Bread Loaf,28,1.19,Bakery,TRUE
11/11/2025,BEANS_410G,Baked Beans 410g,6,1.82,Canned Food,FALSE
11/11/2025,PILCHARDS_155G,Pilchards 155g,5,2.19,Canned Food,FALSE
11/11/2025,AIRTIME_5,Airtime $5,33,6.08,Utility,FALSE
11/11/2025,ELECTRICITY_10,Electricity $10,30,12.05,Utility,TRUE
11/12/2025,MEALIE_2KG,Mealie Meal 2KG,15,2.41,Staple,TRUE
11/12/2025,MEALIE_10KG,Mealie Meal 10KG,13,9.86,Staple,FALSE
11/12/2025,RICE_5KG,Rice 5KG,15,9.3,Staple,FALSE
11/12/2025,COOKOIL_2LT,Cooking Oil 2L,17,4.33,Staple,FALSE
11/12/2025,SUGAR_2KG,Sugar 2KG,17,2.73,Staple,FALSE
11/12/2025,SALT_1KG,Salt 1KG,17,1.24,Staple,TRUE
11/12/2025,COKE_500ML,Coke 500ml,29,1.24,Beverage,FALSE
11/12/2025,MAZOE_1LT,Mazoe Orange 1L,36,3.09,Beverage,FALSE
11/12/2025,TEA_250G,Tea Leaves 250g,22,3.64,Beverage,FALSE
11/12/2025,MILK_1LT,Long-life Milk 1L,17,2.18,Beverage,FALSE
11/12/2025,SOAP_100G,Bathing Soap 100g,7,0.98,Household,FALSE
11/12/2025,DETERGENT_500G,Washing Powder 500g,7,2.99,Household,FALSE
11/12/2025,CANDLES_6PK,Candles 6-pack,7,1.81,Household,TRUE
11/12/2025,TOOTHPASTE_100G,Toothpaste 100g,4,2.22,Personal Care,FALSE
11/12/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,4.3,Personal Care,FALSE
11/12/2025,BISCUITS_200G,Biscuits 200g,18,1.45,Snack,FALSE
11/12/2025,MAPUTI_100G,Maputi 100g,13,0.61,Snack,FALSE
11/12/2025,BREAD_LOAF,Bread Loaf,24,1.21,Bakery,FALSE
11/12/2025,BEANS_410G,Baked Beans 410g,5,1.86,Canned Food,TRUE
11/12/2025,PILCHARDS_155G,Pilchards 155g,5,2.21,Canned Food,TRUE
11/12/2025,AIRTIME_5,Airtime $5,25,6.15,Utility,TRUE
11/12/2025,ELECTRICITY_10,Electricity $10,32,12.08,Utility,FALSE
11/13/2025,MEALIE_2KG,Mealie Meal 2KG,14,2.4,Staple,FALSE
11/13/2025,MEALIE_10KG,Mealie Meal 10KG,14,9.59,Staple,FALSE
11/13/2025,RICE_5KG,Rice 5KG,12,9.3,Staple,FALSE
11/13/2025,COOKOIL_2LT,Cooking Oil 2L,17,4.25,Staple,FALSE
11/13/2025,SUGAR_2KG,Sugar 2KG,16,2.7,Staple,FALSE
11/13/2025,SALT_1KG,Salt 1KG,14,1.21,Staple,FALSE
11/13/2025,COKE_500ML,Coke 500ml,32,1.23,Beverage,FALSE
11/13/2025,MAZOE_1LT,Mazoe Orange 1L,36,3.1,Beverage,FALSE
11/13/2025,TEA_250G,Tea Leaves 250g,20,3.59,Beverage,FALSE
11/13/2025,MILK_1LT,Long-life Milk 1L,16,2.23,Beverage,FALSE
11/13/2025,SOAP_100G,Bathing Soap 100g,7,0.98,Household,FALSE
11/13/2025,DETERGENT_500G,Washing Powder 500g,9,3.07,Household,TRUE
11/13/2025,CANDLES_6PK,Candles 6-pack,6,1.86,Household,FALSE
11/13/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2.19,Personal Care,FALSE
11/13/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,4.26,Personal Care,FALSE
11/13/2025,BISCUITS_200G,Biscuits 200g,22,1.48,Snack,FALSE
11/13/2025,MAPUTI_100G,Maputi 100g,13,0.6,Snack,FALSE
11/13/2025,BREAD_LOAF,Bread Loaf,20,1.22,Bakery,TRUE
11/13/2025,BEANS_410G,Baked Beans 410g,5,1.83,Canned Food,TRUE
11/13/2025,PILCHARDS_155G,Pilchards 155g,6,2.23,Canned Food,FALSE
11/13/2025,AIRTIME_5,Airtime $5,31,6.2,Utility,FALSE
11/13/2025,ELECTRICITY_10,Electricity $10,35,12.05,Utility,FALSE
11/14/2025,MEALIE_2KG,Mealie Meal 2KG,24,2.47,Staple,FALSE
11/14/2025,MEALIE_10KG,Mealie Meal 10KG,21,9.61,Staple,TRUE
11/14/2025,RICE_5KG,Rice 5KG,18,9.31,Staple,FALSE
11/14/2025,COOKOIL_2LT,Cooking Oil 2L,28,4.2,Staple,FALSE
11/14/2025,SUGAR_2KG,Sugar 2KG,20,2.64,Staple,FALSE
11/14/2025,SALT_1KG,Salt 1KG,22,1.23,Staple,FALSE
11/14/2025,COKE_500ML,Coke 500ml,56,1.2,Beverage,FALSE
11/14/2025,MAZOE_1LT,Mazoe Orange 1L,43,3.02,Beverage,FALSE
11/14/2025,TEA_250G,Tea Leaves 250g,25,3.61,Beverage,FALSE
11/14/2025,MILK_1LT,Long-life Milk 1L,29,2.22,Beverage,FALSE
11/14/2025,SOAP_100G,Bathing Soap 100g,10,0.97,Household,FALSE
11/14/2025,DETERGENT_500G,Washing Powder 500g,10,3.06,Household,FALSE
11/14/2025,CANDLES_6PK,Candles 6-pack,9,1.84,Household,FALSE
11/14/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2.16,Personal Care,FALSE
11/14/2025,SANITARY_10PK,Sanitary Pads 10-pack,8,4.18,Personal Care,FALSE
11/14/2025,BISCUITS_200G,Biscuits 200g,27,1.46,Snack,FALSE
11/14/2025,MAPUTI_100G,Maputi 100g,17,0.6,Snack,FALSE
11/14/2025,BREAD_LOAF,Bread Loaf,32,1.2,Bakery,FALSE
11/14/2025,BEANS_410G,Baked Beans 410g,7,1.85,Canned Food,FALSE
11/14/2025,PILCHARDS_155G,Pilchards 155g,7,2.24,Canned Food,FALSE
11/14/2025,AIRTIME_5,Airtime $5,33,6.04,Utility,FALSE
11/14/2025,ELECTRICITY_10,Electricity $10,43,12,Utility,FALSE
11/15/2025,MEALIE_2KG,Mealie Meal 2KG,17,2.44,Staple,TRUE
11/15/2025,MEALIE_10KG,Mealie Meal 10KG,17,9.84,Staple,FALSE
11/15/2025,RICE_5KG,Rice 5KG,22,9.12,Staple,FALSE
11/15/2025,COOKOIL_2LT,Cooking Oil 2L,26,4.32,Staple,FALSE
11/15/2025,SUGAR_2KG,Sugar 2KG,18,2.71,Staple,FALSE
11/15/2025,SALT_1KG,Salt 1KG,24,1.2,Staple,TRUE
11/15/2025,COKE_500ML,Coke 500ml,46,1.2,Beverage,FALSE
11/15/2025,MAZOE_1LT,Mazoe Orange 1L,40,2.99,Beverage,FALSE
11/15/2025,TEA_250G,Tea Leaves 250g,32,3.61,Beverage,TRUE
11/15/2025,MILK_1LT,Long-life Milk 1L,26,2.22,Beverage,FALSE
11/15/2025,SOAP_100G,Bathing Soap 100g,11,0.98,Household,FALSE
11/15/2025,DETERGENT_500G,Washing Powder 500g,12,3.06,Household,FALSE
11/15/2025,CANDLES_6PK,Candles 6-pack,11,1.81,Household,FALSE
11/15/2025,TOOTHPASTE_100G,Toothpaste 100g,5,2.21,Personal Care,FALSE
11/15/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,4.24,Personal Care,TRUE
11/15/2025,BISCUITS_200G,Biscuits 200g,22,1.49,Snack,FALSE
11/15/2025,MAPUTI_100G,Maputi 100g,17,0.62,Snack,FALSE
11/15/2025,BREAD_LOAF,Bread Loaf,38,1.24,Bakery,FALSE
11/15/2025,BEANS_410G,Baked Beans 410g,6,1.84,Canned Food,TRUE
11/15/2025,PILCHARDS_155G,Pilchards 155g,9,2.21,Canned Food,TRUE
11/15/2025,AIRTIME_5,Airtime $5,45,6.17,Utility,TRUE
11/15/2025,ELECTRICITY_10,Electricity $10,41,12.14,Utility,FALSE
11/16/2025,MEALIE_2KG,Mealie Meal 2KG,12,2.43,Staple,FALSE
11/16/2025,MEALIE_10KG,Mealie Meal 10KG,12,9.88,Staple,FALSE
11/16/2025,RICE_5KG,Rice 5KG,17,9.07,Staple,FALSE
11/16/2025,COOKOIL_2LT,Cooking Oil 2L,18,4.19,Staple,FALSE
11/16/2025,SUGAR_2KG,Sugar 2KG,14,2.64,Staple,FALSE
11/16/2025,SALT_1KG,Salt 1KG,14,1.21,Staple,FALSE
11/16/2025,COKE_500ML,Coke 500ml,41,1.21,Beverage,FALSE
11/16/2025,MAZOE_1LT,Mazoe Orange 1L,32,3.09,Beverage,TRUE
11/16/2025,TEA_250G,Tea Leaves 250g,21,3.61,Beverage,TRUE
11/16/2025,MILK_1LT,Long-life Milk 1L,20,2.18,Beverage,FALSE
